event_id,query_id,query_text,sku,rank_position,clicked
E03706,Q0016,cuir portefeuille,MIR0380,7,0
E03707,Q0005,belt leather rwanda,MIR0131,4,0
E03708,Q0087,wallet,MIR0278,10,0
E03709,Q0061,basket for men,MIR0145,4,0
E03710,Q0031,cadeau leather kigali,MIR0126,1,1
E03711,Q0050,cadeau kigali,MIR0388,9,0
E03712,Q0047,baskt,MIR0329,2,0
E03713,Q0051,femme wallet kigali,MIR0214,1,1
E03714,Q0116,femme wallet for women,MIR0287,5,0
E03715,Q0109,earrings for home,MIR0042,8,0
E03716,Q0084,earrings in kigali,MIR0241,10,0
E03717,Q0039,deco basket pour femme,MIR0268,8,0
E03718,Q0073,cuir bag pour femme,MIR0067,9,0
E03719,Q0069,decor home,MIR0246,5,1
E03720,Q0030,gift women,MIR0249,7,0
E03721,Q0094,sac cuir maison,MIR0139,9,0
E03722,Q0108,decor home,MIR0209,8,0
E03723,Q0063,cuire bag,MIR0135,7,1
E03724,Q0074,panier home decor rwanda,MIR0021,7,0
E03725,Q0099,cuir bag kigali,MIR0160,6,1
E03726,Q0058,cadeau maison,MIR0120,10,0
E03727,Q0085,decoration maison maison,MIR0313,6,0
E03728,Q0062,bijoux salon,MIR0087,5,0
E03729,Q0107,dress for office,MIR0099,3,1
E03730,Q0049,leather made in rwanda,MIR0174,5,0
E03731,Q0043,cuir bag for women,MIR0265,3,0
E03732,Q0099,cuir bag kigali,MIR0076,7,0
E03733,Q0005,belt leather rwanda,MIR0330,1,0
E03734,Q0009,agaseke gift,MIR0152,4,1
E03735,Q0043,cuir bag for women,MIR0284,2,0
E03736,Q0110,lether,MIR0203,7,0
E03737,Q0007,home decor basket,MIR0238,3,1
E03738,Q0067,sac gift pour femme,MIR0120,3,0
E03739,Q0066,bag in kigali,MIR0034,2,1
E03740,Q0045,jewelery,MIR0201,5,1
E03741,Q0092,bijoux salon,MIR0384,10,0
E03742,Q0078,sac gift rwanda,MIR0202,7,0
E03743,Q0051,femme wallet kigali,MIR0395,8,0
E03744,Q0072,decoration maison pour homme,MIR0126,2,0
E03745,Q0014,decor mural rwanda,MIR0060,9,0
E03746,Q0002,cadeau en cuir pour femme,MIR0102,4,0
E03747,Q0110,lether,MIR0197,5,0
E03748,Q0057,wallet for mom,MIR0221,2,1
E03749,Q0109,earrings for home,MIR0056,2,0
E03750,Q0052,cadeau salon,MIR0126,3,1
E03751,Q0032,wallet made in rwanda,MIR0090,4,0
E03752,Q0010,beaded necklace women,MIR0294,8,0
E03753,Q0108,decor home,MIR0246,3,1
E03754,Q0108,decor home,MIR0069,9,0
E03755,Q0036,wallet in kigali,MIR0284,8,0
E03756,Q0042,portefeuille rwanda,MIR0120,8,0
E03757,Q0094,sac cuir maison,MIR0383,6,0
E03758,Q0094,sac cuir maison,MIR0202,3,0
E03759,Q0042,portefeuille rwanda,MIR0341,8,0
E03760,Q0025,feme cadeau,MIR0390,9,0
E03761,Q0073,cuir bag pour femme,MIR0209,6,0
E03762,Q0054,bag made in rwanda,MIR0023,10,0
E03763,Q0079,belt for mom,MIR0097,5,0
E03764,Q0096,cadeau kigali,MIR0126,2,0
E03765,Q0019,basket set,MIR0300,10,0
E03766,Q0096,cadeau kigali,MIR0126,2,1
E03767,Q0065,wallet,MIR0121,6,0
E03768,Q0037,femme wallet for women,MIR0221,2,0
E03769,Q0069,decor home,MIR0274,3,0
E03770,Q0018,house warming gift,MIR0337,6,1
E03771,Q0056,sac cuir maison,MIR0284,3,1
E03772,Q0007,home decor basket,MIR0021,6,0
E03773,Q0017,gift for mom rwanda,MIR0367,10,0
E03774,Q0018,house warming gift,MIR0175,9,0
E03775,Q0046,decoration maison kigali,MIR0209,4,0
E03776,Q0108,decor home,MIR0129,2,0
E03777,Q0025,feme cadeau,MIR0126,4,0
E03778,Q0092,bijoux salon,MIR0349,5,1
E03779,Q0024,baskt home,MIR0285,2,1
E03780,Q0091,sac gift for women,MIR0155,6,1
E03781,Q0060,basket for office,MIR0073,4,0
E03782,Q0109,earrings for home,MIR0028,10,0
E03783,Q0086,bag in kigali,MIR0071,6,0
E03784,Q0037,femme wallet for women,MIR0027,8,0
E03785,Q0053,lether,MIR0358,4,1
E03786,Q0098,panier home decor for women,MIR0246,1,0
E03787,Q0120,cadeau leather pour femme,MIR0126,2,0
E03788,Q0085,decoration maison maison,MIR0125,8,0
E03789,Q0061,basket for men,MIR0285,4,1
E03790,Q0102,home decor for men,MIR0140,4,0
E03791,Q0014,decor mural rwanda,MIR0255,7,0
E03792,Q0116,femme wallet for women,MIR0221,2,1
E03793,Q0103,gift made in rwanda,MIR0146,6,1
E03794,Q0078,sac gift rwanda,MIR0168,4,0
E03795,Q0075,bag in kigali,MIR0253,8,0
E03796,Q0083,home decor for women,MIR0198,9,0
E03797,Q0079,belt for mom,MIR0114,4,0
E03798,Q0012,kitenge dress,MIR0099,1,1
E03799,Q0017,gift for mom rwanda,MIR0241,4,0
E03800,Q0046,decoration maison kigali,MIR0069,1,0
E03801,Q0050,cadeau kigali,MIR0207,10,0
E03802,Q0076,leather in kigali,MIR0126,4,0
E03803,Q0033,cuir bag kigali,MIR0389,9,0
E03804,Q0095,bag for home,MIR0336,9,0
E03805,Q0009,agaseke gift,MIR0175,7,0
E03806,Q0074,panier home decor rwanda,MIR0186,8,0
E03807,Q0119,dress for mom,MIR0275,3,1
E03808,Q0089,cadeu,MIR0205,3,0
E03809,Q0115,decoration maison pour femme,MIR0126,1,1
E03810,Q0061,basket for men,MIR0373,10,0
E03811,Q0044,cadeau maison,MIR0126,1,1
E03812,Q0073,cuir bag pour femme,MIR0154,9,0
E03813,Q0048,belt for office,MIR0385,9,0
E03814,Q0060,basket for office,MIR0298,8,0
E03815,Q0096,cadeau kigali,MIR0071,8,0
E03816,Q0050,cadeau kigali,MIR0080,6,0
E03817,Q0095,bag for home,MIR0163,1,1
E03818,Q0011,earrings cadeau,MIR0268,10,0
E03819,Q0050,cadeau kigali,MIR0262,4,0
E03820,Q0018,house warming gift,MIR0197,4,0
E03821,Q0012,kitenge dress,MIR0218,6,0
E03822,Q0075,bag in kigali,MIR0034,2,1
E03823,Q0078,sac gift rwanda,MIR0072,8,0
E03824,Q0050,cadeau kigali,MIR0086,4,0
E03825,Q0099,cuir bag kigali,MIR0219,10,0
E03826,Q0058,cadeau maison,MIR0126,2,0
E03827,Q0084,earrings in kigali,MIR0338,4,0
E03828,Q0077,panier pour femme,MIR0363,10,0
E03829,Q0007,home decor basket,MIR0050,10,0
E03830,Q0077,panier pour femme,MIR0229,6,0
E03831,Q0061,basket for men,MIR0248,4,0
E03832,Q0029,cuir,MIR0197,4,0
E03833,Q0108,decor home,MIR0246,5,1
E03834,Q0112,bijoux pour femme,MIR0398,8,0
E03835,Q0082,gift for mom,MIR0071,10,0
E03836,Q0113,cadeau leather kigali,MIR0068,5,0
E03837,Q0108,decor home,MIR0214,3,1
E03838,Q0073,cuir bag pour femme,MIR0355,7,1
E03839,Q0018,house warming gift,MIR0232,7,0
E03840,Q0003,sac cuir femme kigali,MIR0305,6,0
E03841,Q0076,leather in kigali,MIR0184,6,0
E03842,Q0083,home decor for women,MIR0236,6,0
E03843,Q0051,femme wallet kigali,MIR0147,2,0
E03844,Q0051,femme wallet kigali,MIR0147,5,0
E03845,Q0015,crossbody leather,MIR0255,9,1
E03846,Q0078,sac gift rwanda,MIR0156,10,0
E03847,Q0113,cadeau leather kigali,MIR0235,9,0
E03848,Q0077,panier pour femme,MIR0359,9,0
E03849,Q0110,lether,MIR0329,5,0
E03850,Q0082,gift for mom,MIR0368,7,1
E03851,Q0065,wallet,MIR0007,6,0
E03852,Q0077,panier pour femme,MIR0119,8,0
E03853,Q0015,crossbody leather,MIR0203,4,0
E03854,Q0047,baskt,MIR0148,9,0
E03855,Q0035,portefeuille pour femme,MIR0126,2,0
E03856,Q0098,panier home decor for women,MIR0246,5,0
E03857,Q0011,earrings cadeau,MIR0175,8,0
E03858,Q0064,cuir bag kigali,MIR0108,2,0
E03859,Q0096,cadeau kigali,MIR0109,9,0
E03860,Q0002,cadeau en cuir pour femme,MIR0331,4,0
E03861,Q0009,agaseke gift,MIR0359,7,0
E03862,Q0045,jewelery,MIR0329,2,1
E03863,Q0076,leather in kigali,MIR0278,7,0
E03864,Q0116,femme wallet for women,MIR0283,10,1
E03865,Q0080,wallet for men,MIR0221,3,0
E03866,Q0024,baskt home,MIR0285,1,1
E03867,Q0032,wallet made in rwanda,MIR0373,5,0
E03868,Q0108,decor home,MIR0044,6,0
E03869,Q0017,gift for mom rwanda,MIR0155,10,0
E03870,Q0007,home decor basket,MIR0328,4,0
E03871,Q0113,cadeau leather kigali,MIR0064,9,1
E03872,Q0063,cuire bag,MIR0116,5,0
E03873,Q0051,femme wallet kigali,MIR0192,10,0
E03874,Q0054,bag made in rwanda,MIR0161,9,0
E03875,Q0093,panier rwanda,MIR0184,10,0
E03876,Q0015,crossbody leather,MIR0001,8,0
E03877,Q0018,house warming gift,MIR0338,6,0
E03878,Q0087,wallet,MIR0399,7,0
E03879,Q0031,cadeau leather kigali,MIR0071,10,0
E03880,Q0011,earrings cadeau,MIR0087,2,0
E03881,Q0073,cuir bag pour femme,MIR0324,6,0
E03882,Q0103,gift made in rwanda,MIR0043,6,0
E03883,Q0070,deco basket rwanda,MIR0392,6,0
E03884,Q0102,home decor for men,MIR0165,3,1
E03885,Q0020,bracelet femme,MIR0393,4,0
E03886,Q0075,bag in kigali,MIR0067,9,0
E03887,Q0056,sac cuir maison,MIR0284,3,0
E03888,Q0082,gift for mom,MIR0133,8,0
E03889,Q0071,wallet made in rwanda,MIR0373,1,1
E03890,Q0002,cadeau en cuir pour femme,MIR0221,8,0
E03891,Q0117,sac gift rwanda,MIR0168,3,0
E03892,Q0016,cuir portefeuille,MIR0021,9,0
E03893,Q0110,lether,MIR0342,7,0
E03894,Q0017,gift for mom rwanda,MIR0031,10,0
E03895,Q0057,wallet for mom,MIR0234,3,0
E03896,Q0048,belt for office,MIR0097,2,0
E03897,Q0082,gift for mom,MIR0008,9,0
E03898,Q0091,sac gift for women,MIR0284,3,0
E03899,Q0070,deco basket rwanda,MIR0329,1,0
E03900,Q0060,basket for office,MIR0285,2,0
E03901,Q0055,bag made in rwanda,MIR0034,1,1
E03902,Q0018,house warming gift,MIR0390,7,0
E03903,Q0100,femme wallet for women,MIR0315,6,0
E03904,Q0079,belt for mom,MIR0097,1,0
E03905,Q0003,sac cuir femme kigali,MIR0060,5,1
E03906,Q0111,decor home,MIR0246,1,1
E03907,Q0101,cadeau rwanda,MIR0024,10,0
E03908,Q0064,cuir bag kigali,MIR0151,8,0
E03909,Q0117,sac gift rwanda,MIR0168,1,0
E03910,Q0053,lether,MIR0329,2,1
E03911,Q0083,home decor for women,MIR0246,5,0
E03912,Q0044,cadeau maison,MIR0007,10,0
E03913,Q0031,cadeau leather kigali,MIR0125,8,0
E03914,Q0022,cadeu cuir,MIR0344,7,0
E03915,Q0047,baskt,MIR0394,8,0
E03916,Q0098,panier home decor for women,MIR0360,5,0
E03917,Q0033,cuir bag kigali,MIR0108,3,1
E03918,Q0120,cadeau leather pour femme,MIR0126,4,1
E03919,Q0031,cadeau leather kigali,MIR0226,6,1
E03920,Q0095,bag for home,MIR0093,5,0
E03921,Q0042,portefeuille rwanda,MIR0380,7,0
E03922,Q0043,cuir bag for women,MIR0124,5,0
E03923,Q0081,home decor made in rwanda,MIR0047,2,0
E03924,Q0090,belt for mom,MIR0097,1,0
E03925,Q0104,portefeuille pour femme,MIR0122,6,0
E03926,Q0104,portefeuille pour femme,MIR0395,10,0
E03927,Q0059,panier home decor rwanda,MIR0001,8,0
E03928,Q0069,decor home,MIR0215,9,0
E03929,Q0006,sandals cuir femme,MIR0124,6,0
E03930,Q0049,leather made in rwanda,MIR0022,8,0
E03931,Q0094,sac cuir maison,MIR0118,7,0
E03932,Q0120,cadeau leather pour femme,MIR0126,4,0
E03933,Q0038,panier home decor kigali,MIR0164,10,0
E03934,Q0113,cadeau leather kigali,MIR0075,8,0
E03935,Q0011,earrings cadeau,MIR0375,9,0
E03936,Q0021,lether bag,MIR0082,3,0
E03937,Q0005,belt leather rwanda,MIR0330,2,0
E03938,Q0113,cadeau leather kigali,MIR0345,6,0
E03939,Q0027,big tote,MIR0359,8,1
E03940,Q0075,bag in kigali,MIR0034,2,0
E03941,Q0060,basket for office,MIR0390,4,0
E03942,Q0096,cadeau kigali,MIR0260,6,0
E03943,Q0006,sandals cuir femme,MIR0285,8,1
E03944,Q0026,small wallet,MIR0300,8,1
E03945,Q0082,gift for mom,MIR0241,5,0
E03946,Q0043,cuir bag for women,MIR0156,8,0
E03947,Q0090,belt for mom,MIR0016,10,0
E03948,Q0036,wallet in kigali,MIR0349,9,1
E03949,Q0065,wallet,MIR0373,2,0
E03950,Q0011,earrings cadeau,MIR0065,6,0
E03951,Q0061,basket for men,MIR0127,10,0
E03952,Q0105,sac gift kigali,MIR0108,3,0
E03953,Q0110,lether,MIR0329,1,0
E03954,Q0017,gift for mom rwanda,MIR0092,9,0
E03955,Q0108,decor home,MIR0300,5,0
E03956,Q0096,cadeau kigali,MIR0126,1,0
E03957,Q0022,cadeu cuir,MIR0284,5,0
E03958,Q0009,agaseke gift,MIR0185,6,0
E03959,Q0035,portefeuille pour femme,MIR0126,5,0
E03960,Q0032,wallet made in rwanda,MIR0225,3,0
E03961,Q0096,cadeau kigali,MIR0349,4,0
E03962,Q0061,basket for men,MIR0285,2,1
E03963,Q0061,basket for men,MIR0005,6,0
E03964,Q0072,decoration maison pour homme,MIR0126,4,0
E03965,Q0099,cuir bag kigali,MIR0042,8,0
E03966,Q0041,decor home,MIR0260,4,0
E03967,Q0120,cadeau leather pour femme,MIR0284,8,0
E03968,Q0058,cadeau maison,MIR0126,3,1
E03969,Q0080,wallet for men,MIR0134,7,0
E03970,Q0068,sac cuir salon,MIR0302,7,0
E03971,Q0001,leather bag for women,MIR0304,3,1
E03972,Q0055,bag made in rwanda,MIR0267,3,1
E03973,Q0074,panier home decor rwanda,MIR0161,6,0
E03974,Q0003,sac cuir femme kigali,MIR0030,10,0
E03975,Q0118,bijoux rwanda,MIR0367,9,0
E03976,Q0067,sac gift pour femme,MIR0126,1,1
E03977,Q0063,cuire bag,MIR0086,10,0
E03978,Q0023,jewelery gift,MIR0005,7,0
E03979,Q0050,cadeau kigali,MIR0126,4,1
E03980,Q0030,gift women,MIR0284,4,0
E03981,Q0053,lether,MIR0329,1,0
E03982,Q0104,portefeuille pour femme,MIR0378,9,0
E03983,Q0022,cadeu cuir,MIR0368,8,0
E03984,Q0108,decor home,MIR0246,2,1
E03985,Q0044,cadeau maison,MIR0008,8,0
E03986,Q0118,bijoux rwanda,MIR0050,10,0
E03987,Q0065,wallet,MIR0373,2,1
E03988,Q0014,decor mural rwanda,MIR0162,9,0
E03989,Q0025,feme cadeau,MIR0126,4,0
E03990,Q0112,bijoux pour femme,MIR0258,9,0
E03991,Q0016,cuir portefeuille,MIR0284,4,1
E03992,Q0069,decor home,MIR0001,6,0
E03993,Q0078,sac gift rwanda,MIR0168,5,1
E03994,Q0031,cadeau leather kigali,MIR0219,5,1
E03995,Q0073,cuir bag pour femme,MIR0238,7,0
E03996,Q0074,panier home decor rwanda,MIR0360,10,0
E03997,Q0004,wallet gift men,MIR0221,5,0
E03998,Q0004,wallet gift men,MIR0009,3,0
E03999,Q0031,cadeau leather kigali,MIR0306,4,0
E04000,Q0049,leather made in rwanda,MIR0377,5,0
E04001,Q0089,cadeu,MIR0378,1,0
E04002,Q0016,cuir portefeuille,MIR0284,5,0
E04003,Q0082,gift for mom,MIR0149,1,0
E04004,Q0003,sac cuir femme kigali,MIR0238,7,0
E04005,Q0001,leather bag for women,MIR0051,5,0
E04006,Q0092,bijoux salon,MIR0204,9,0
E04007,Q0033,cuir bag kigali,MIR0108,1,1
E04008,Q0113,cadeau leather kigali,MIR0300,7,0
E04009,Q0116,femme wallet for women,MIR0108,6,0
E04010,Q0051,femme wallet kigali,MIR0147,1,0
E04011,Q0005,belt leather rwanda,MIR0233,8,0
E04012,Q0036,wallet in kigali,MIR0011,6,0
E04013,Q0113,cadeau leather kigali,MIR0126,1,1
E04014,Q0036,wallet in kigali,MIR0373,5,1
E04015,Q0020,bracelet femme,MIR0122,7,0
E04016,Q0058,cadeau maison,MIR0069,4,0
E04017,Q0005,belt leather rwanda,MIR0253,8,0
E04018,Q0097,basket for office,MIR0149,3,0
E04019,Q0067,sac gift pour femme,MIR0126,3,1
E04020,Q0115,decoration maison pour femme,MIR0126,4,1
E04021,Q0112,bijoux pour femme,MIR0237,9,0
E04022,Q0010,beaded necklace women,MIR0334,8,0
E04023,Q0116,femme wallet for women,MIR0224,5,0
E04024,Q0042,portefeuille rwanda,MIR0093,3,0
E04025,Q0033,cuir bag kigali,MIR0108,2,0
E04026,Q0078,sac gift rwanda,MIR0305,7,0
E04027,Q0066,bag in kigali,MIR0171,6,1
E04028,Q0018,house warming gift,MIR0249,7,0
E04029,Q0003,sac cuir femme kigali,MIR0237,3,0
E04030,Q0091,sac gift for women,MIR0301,6,0
E04031,Q0094,sac cuir maison,MIR0114,3,0
E04032,Q0094,sac cuir maison,MIR0284,1,1
E04033,Q0053,lether,MIR0052,7,0
E04034,Q0039,deco basket pour femme,MIR0263,10,0
E04035,Q0028,decor,MIR0246,3,0
E04036,Q0024,baskt home,MIR0238,8,0
E04037,Q0073,cuir bag pour femme,MIR0235,8,1
E04038,Q0043,cuir bag for women,MIR0198,3,1
E04039,Q0074,panier home decor rwanda,MIR0358,7,0
E04040,Q0114,panier home decor pour femme,MIR0181,5,0
E04041,Q0081,home decor made in rwanda,MIR0246,1,1
E04042,Q0016,cuir portefeuille,MIR0312,8,0
E04043,Q0021,lether bag,MIR0314,6,0
E04044,Q0020,bracelet femme,MIR0127,6,0
E04045,Q0074,panier home decor rwanda,MIR0246,3,0
E04046,Q0064,cuir bag kigali,MIR0108,2,0
E04047,Q0015,crossbody leather,MIR0171,9,0
E04048,Q0006,sandals cuir femme,MIR0363,4,1
E04049,Q0076,leather in kigali,MIR0335,8,0
E04050,Q0073,cuir bag pour femme,MIR0237,1,1
E04051,Q0029,cuir,MIR0284,1,1
E04052,Q0055,bag made in rwanda,MIR0034,5,0
E04053,Q0096,cadeau kigali,MIR0217,8,0
E04054,Q0001,leather bag for women,MIR0252,6,0
E04055,Q0022,cadeu cuir,MIR0284,1,1
E04056,Q0019,basket set,MIR0400,10,0
E04057,Q0007,home decor basket,MIR0070,6,0
E04058,Q0057,wallet for mom,MIR0052,6,0
E04059,Q0111,decor home,MIR0246,2,0
E04060,Q0016,cuir portefeuille,MIR0224,4,0
E04061,Q0020,bracelet femme,MIR0046,2,0
E04062,Q0101,cadeau rwanda,MIR0126,2,0
E04063,Q0048,belt for office,MIR0111,5,0
E04064,Q0040,cadeau rwanda,MIR0126,1,0
E04065,Q0028,decor,MIR0090,8,1
E04066,Q0022,cadeu cuir,MIR0337,10,0
E04067,Q0117,sac gift rwanda,MIR0168,1,0
E04068,Q0116,femme wallet for women,MIR0327,8,0
E04069,Q0100,femme wallet for women,MIR0367,6,0
E04070,Q0079,belt for mom,MIR0097,2,1
E04071,Q0116,femme wallet for women,MIR0221,1,0
E04072,Q0059,panier home decor rwanda,MIR0363,9,0
E04073,Q0020,bracelet femme,MIR0046,5,0
E04074,Q0096,cadeau kigali,MIR0028,6,0
E04075,Q0009,agaseke gift,MIR0329,3,0
E04076,Q0070,deco basket rwanda,MIR0166,9,0
E04077,Q0006,sandals cuir femme,MIR0088,8,0
E04078,Q0089,cadeu,MIR0329,4,1
E04079,Q0039,deco basket pour femme,MIR0213,10,0
E04080,Q0070,deco basket rwanda,MIR0168,5,0
E04081,Q0085,decoration maison maison,MIR0352,6,0
E04082,Q0075,bag in kigali,MIR0378,4,0
E04083,Q0050,cadeau kigali,MIR0126,2,1
E04084,Q0030,gift women,MIR0109,9,0
E04085,Q0031,cadeau leather kigali,MIR0126,3,0
E04086,Q0066,bag in kigali,MIR0034,1,0
E04087,Q0040,cadeau rwanda,MIR0126,2,0
E04088,Q0094,sac cuir maison,MIR0390,8,0
E04089,Q0002,cadeau en cuir pour femme,MIR0237,1,1
E04090,Q0025,feme cadeau,MIR0349,9,0
E04091,Q0115,decoration maison pour femme,MIR0392,9,0
E04092,Q0074,panier home decor rwanda,MIR0204,5,0
E04093,Q0025,feme cadeau,MIR0286,10,1
E04094,Q0083,home decor for women,MIR0246,4,1
E04095,Q0083,home decor for women,MIR0397,4,0
E04096,Q0047,baskt,MIR0329,3,0
E04097,Q0018,house warming gift,MIR0059,4,0
E04098,Q0055,bag made in rwanda,MIR0223,10,0
E04099,Q0087,wallet,MIR0363,7,0
E04100,Q0076,leather in kigali,MIR0223,2,0
E04101,Q0054,bag made in rwanda,MIR0383,10,0
E04102,Q0048,belt for office,MIR0157,4,0
E04103,Q0028,decor,MIR0246,1,1
E04104,Q0113,cadeau leather kigali,MIR0126,1,1
E04105,Q0038,panier home decor kigali,MIR0246,2,1
E04106,Q0065,wallet,MIR0182,4,0
E04107,Q0026,small wallet,MIR0118,9,0
E04108,Q0034,basket in kigali,MIR0035,9,0
E04109,Q0024,baskt home,MIR0285,3,0
E04110,Q0058,cadeau maison,MIR0098,9,0
E04111,Q0020,bracelet femme,MIR0046,5,0
E04112,Q0004,wallet gift men,MIR0126,9,0
E04113,Q0082,gift for mom,MIR0380,7,0
E04114,Q0004,wallet gift men,MIR0312,6,0
E04115,Q0100,femme wallet for women,MIR0302,7,0
E04116,Q0120,cadeau leather pour femme,MIR0126,5,0
E04117,Q0024,baskt home,MIR0356,7,0
E04118,Q0056,sac cuir maison,MIR0184,8,0
E04119,Q0068,sac cuir salon,MIR0284,1,1
E04120,Q0043,cuir bag for women,MIR0274,7,0
E04121,Q0047,baskt,MIR0366,5,0
E04122,Q0051,femme wallet kigali,MIR0209,9,0
E04123,Q0082,gift for mom,MIR0241,1,1
E04124,Q0075,bag in kigali,MIR0034,2,0
E04125,Q0058,cadeau maison,MIR0039,6,0
E04126,Q0095,bag for home,MIR0219,8,0
E04127,Q0042,portefeuille rwanda,MIR0329,2,1
E04128,Q0063,cuire bag,MIR0199,10,0
E04129,Q0026,small wallet,MIR0306,8,0
E04130,Q0087,wallet,MIR0043,3,0
E04131,Q0106,dress made in rwanda,MIR0005,8,0
E04132,Q0111,decor home,MIR0246,9,0
E04133,Q0022,cadeu cuir,MIR0368,1,1
E04134,Q0072,decoration maison pour homme,MIR0050,7,1
E04135,Q0007,home decor basket,MIR0071,7,0
E04136,Q0050,cadeau kigali,MIR0137,10,0
E04137,Q0001,leather bag for women,MIR0202,7,0
E04138,Q0084,earrings in kigali,MIR0162,4,1
E04139,Q0047,baskt,MIR0094,9,0
E04140,Q0114,panier home decor pour femme,MIR0384,10,0
E04141,Q0093,panier rwanda,MIR0329,2,0
E04142,Q0117,sac gift rwanda,MIR0168,5,0
E04143,Q0001,leather bag for women,MIR0163,2,0
E04144,Q0113,cadeau leather kigali,MIR0309,7,0
E04145,Q0029,cuir,MIR0284,1,1
E04146,Q0059,panier home decor rwanda,MIR0168,10,0
E04147,Q0040,cadeau rwanda,MIR0207,1,0
E04148,Q0049,leather made in rwanda,MIR0126,3,0
E04149,Q0075,bag in kigali,MIR0177,8,0
E04150,Q0009,agaseke gift,MIR0390,8,0
E04151,Q0058,cadeau maison,MIR0167,4,0
E04152,Q0063,cuire bag,MIR0034,2,1
E04153,Q0024,baskt home,MIR0146,3,0
E04154,Q0028,decor,MIR0360,8,0
E04155,Q0091,sac gift for women,MIR0186,10,0
E04156,Q0026,small wallet,MIR0373,1,0
E04157,Q0093,panier rwanda,MIR0378,5,0
E04158,Q0109,earrings for home,MIR0184,7,0
E04159,Q0111,decor home,MIR0246,4,1
E04160,Q0098,panier home decor for women,MIR0253,6,0
E04161,Q0106,dress made in rwanda,MIR0363,9,0
E04162,Q0118,bijoux rwanda,MIR0359,10,1
E04163,Q0119,dress for mom,MIR0312,5,0
E04164,Q0037,femme wallet for women,MIR0013,6,0
E04165,Q0082,gift for mom,MIR0001,8,0
E04166,Q0080,wallet for men,MIR0124,9,0
E04167,Q0008,panier decoration salon,MIR0329,2,0
E04168,Q0036,wallet in kigali,MIR0065,7,0
E04169,Q0120,cadeau leather pour femme,MIR0357,8,0
E04170,Q0111,decor home,MIR0050,4,1
E04171,Q0092,bijoux salon,MIR0031,3,1
E04172,Q0071,wallet made in rwanda,MIR0372,9,0
E04173,Q0077,panier pour femme,MIR0364,9,0
E04174,Q0022,cadeu cuir,MIR0279,6,0
E04175,Q0113,cadeau leather kigali,MIR0080,6,0
E04176,Q0079,belt for mom,MIR0118,6,0
E04177,Q0026,small wallet,MIR0182,10,1
E04178,Q0064,cuir bag kigali,MIR0257,10,0
E04179,Q0064,cuir bag kigali,MIR0378,10,0
E04180,Q0031,cadeau leather kigali,MIR0126,1,1
E04181,Q0063,cuire bag,MIR0378,3,1
E04182,Q0120,cadeau leather pour femme,MIR0008,7,0
E04183,Q0021,lether bag,MIR0357,3,0
E04184,Q0090,belt for mom,MIR0097,1,0
E04185,Q0046,decoration maison kigali,MIR0329,2,1
E04186,Q0061,basket for men,MIR0377,8,0
E04187,Q0086,bag in kigali,MIR0156,7,0
E04188,Q0053,lether,MIR0335,10,0
E04189,Q0057,wallet for mom,MIR0395,9,0
E04190,Q0071,wallet made in rwanda,MIR0282,3,0
E04191,Q0018,house warming gift,MIR0180,3,0
E04192,Q0091,sac gift for women,MIR0147,3,0
E04193,Q0048,belt for office,MIR0102,6,0
E04194,Q0094,sac cuir maison,MIR0284,2,1
E04195,Q0077,panier pour femme,MIR0164,6,0
E04196,Q0077,panier pour femme,MIR0126,2,1
E04197,Q0071,wallet made in rwanda,MIR0299,7,0
E04198,Q0081,home decor made in rwanda,MIR0151,9,0
E04199,Q0005,belt leather rwanda,MIR0065,6,0
E04200,Q0084,earrings in kigali,MIR0134,3,0
E04201,Q0024,baskt home,MIR0212,8,0
E04202,Q0030,gift women,MIR0393,6,0
E04203,Q0067,sac gift pour femme,MIR0126,3,1
E04204,Q0117,sac gift rwanda,MIR0168,1,1
E04205,Q0120,cadeau leather pour femme,MIR0134,7,0
E04206,Q0058,cadeau maison,MIR0042,5,0
E04207,Q0031,cadeau leather kigali,MIR0352,3,0
E04208,Q0086,bag in kigali,MIR0068,9,1
E04209,Q0039,deco basket pour femme,MIR0127,10,0
E04210,Q0087,wallet,MIR0171,5,0
E04211,Q0089,cadeu,MIR0124,5,1
E04212,Q0117,sac gift rwanda,MIR0294,10,0
E04213,Q0096,cadeau kigali,MIR0370,2,0
E04214,Q0003,sac cuir femme kigali,MIR0021,8,0
E04215,Q0101,cadeau rwanda,MIR0126,1,1
E04216,Q0060,basket for office,MIR0345,9,0
E04217,Q0015,crossbody leather,MIR0229,6,0
E04218,Q0100,femme wallet for women,MIR0049,4,0
E04219,Q0045,jewelery,MIR0021,5,1
E04220,Q0101,cadeau rwanda,MIR0126,3,0
E04221,Q0035,portefeuille pour femme,MIR0050,9,1
E04222,Q0041,decor home,MIR0373,4,1
E04223,Q0003,sac cuir femme kigali,MIR0237,1,1
E04224,Q0107,dress for office,MIR0075,2,0
E04225,Q0027,big tote,MIR0321,10,0
E04226,Q0109,earrings for home,MIR0198,7,0
E04227,Q0005,belt leather rwanda,MIR0007,9,0
E04228,Q0008,panier decoration salon,MIR0329,4,0
E04229,Q0090,belt for mom,MIR0266,5,0
E04230,Q0040,cadeau rwanda,MIR0015,7,0
E04231,Q0004,wallet gift men,MIR0081,3,0
E04232,Q0084,earrings in kigali,MIR0377,5,0
E04233,Q0030,gift women,MIR0224,8,0
